LAT,LON,PlantType,PLCO2RTA_total,Capacity,Total_generation_Sum,Non_Zero_Hours_Count,Average_generation_p_hour
39.465,-84.3778,Combustion Turbine,172456524.27767044,136.2,72983.4145287026,2176,33.540172117969945
39.465,-84.347778,Combined Cycle,39811474.94186898,484.0,49120.37555382557,634,77.47693305019806
39.4666,-75.5377,Nuclear,0.0,1190.0,857990.0,721,1190.0
39.472128,-76.201342,Solar PV,0.0,1.6,136.51712426016127,272,0.5019011921329458
39.472222,-84.401389,Fossil Waste,21123088.692999765,47.0,33886.99999999962,3605,9.399999999999896
39.4735,-95.73155,Combustion Turbine,0.0,19.4,0.0,0,0.0
39.4836,-76.2292,Solar PV,0.0,1.4,129.84523090299373,266,0.4881399658007283
39.485,-75.215,Solar PV,0.0,6.623908796,565.1731126196921,1088,0.5194605814519229
39.48517,-86.4183,Combined Cycle,0.0,644.0,0.0,0,0.0
39.4875,-74.980833,Solar PV,0.0,2.337850163,199.47286325244335,544,0.36667805744934434
39.4889,-75.0347,Combustion Turbine,0.0,60.3,0.0,0,0.0
39.490271,-75.037391,Solar PV,0.0,1.071514658,91.42506232048136,272,0.33612155264882854
39.4912,-75.0486,Combustion Turbine,0.0,24.4,0.0,0,0.0
39.493315,-119.620304,Landfill Gas,0.0,3.2,2307.2000000000057,1442,1.6000000000000039
39.4958243324057,-92.00099291513642,Combustion Turbine,0.0,10.0,0.0,0,0.0
39.496667,-75.018611,Solar PV,0.0,2.240439739,191.16149390404152,272,0.7027996099413292
39.503337,-74.964482,Solar PV,0.0,5.747214984,490.3707888253683,272,1.802833782446207
39.505034,-74.997703,Solar PV,0.0,2.240439739,191.16149390404152,272,0.7027996099413292
39.505187,-79.392991,Solar PV,0.0,1.2,95.27755507871939,277,0.3439622927029581
39.509731,-112.58018,Coal Steam,2602958526.0,1800.0,1297800.0,1442,900.0
39.5173,-107.7299,Combined Cycle,36683966.63925513,73.0,31989.088121153967,2280,18.0194190622948
39.518026,-86.068353,Solar PV,0.0,1.1,95.88903412406512,296,0.3239494396083281
39.519935,-75.029038,Solar PV,0.0,2.143029316,182.85012464096272,272,0.6722431052976571
39.52086,-87.18155,Solar PV,0.0,5.2,453.29361585921674,296,1.5313973508757321
39.522904,-107.81341,Solar PV,0.0,1.3,136.04304121027235,594,0.22902868890618244
39.524791,-91.643969,Pumped Storage,0.0,31.0,22351.0,721,31.0
39.526111,-107.696111,Solar PV,0.0,1.0,104.64849323867107,297,0.3523518290864346
39.53,-87.4247,Combustion Turbine,136375640.22599998,138.0,99498.0,721,138.0
39.5333,-81.7178,Combined Cycle,68821859.94841579,810.0,82205.58718718737,1268,64.83090472175661
39.539042,-75.179342,Solar PV,0.0,1.948208469,166.22738602948226,272,0.6111300956966259
39.5472,-110.3917,Coal Steam,93382307.844,51.0,36771.0,721,51.0
39.547537,-118.555613,Solar PV,0.0,21.8,1025.0352914022058,275,3.7274010596443845
39.5522,-92.6381,Coal Steam,1733429717.7002857,1138.0,820349.5240976668,2163,379.26468982786264
39.5603,-119.5108,Combustion Turbine,13472950.678565204,110.60000000000001,13245.655234737116,1679,3.3792246802723054
39.5603,-119.5108,Solar PV,47826.83013773701,1.0,47.01996749551399,275,0.17098169998368723
39.560833,-76.055278,Solar PV,0.0,2.0,170.64640532520167,272,0.6273764901661826
39.561831,-80.163138,Coal Steam,154161509.04,80.0,57680.0,1442,40.0
39.5625,-119.525,Combined Cycle,20883325.170210525,657.0,22137.573682330316,765,28.93800481350368
39.5625,-119.525,Combustion Turbine,20903578.312660746,132.6,22159.043224639125,350,63.3115520703975
39.5625,-119.525,O/G Steam,70291995.36210825,108.0,74513.71914786907,698,106.75317929494136
39.563056,-77.720278,Solar PV,0.0,20.9,1659.41741762103,277,5.9906765979098555
39.5678,-89.3683,Landfill Gas,0.0,3.2,2307.2000000000057,2884,0.8000000000000019
39.569771,-90.43602,Combustion Turbine,0.0,163.0,0.0,0,0.0
39.58,-81.6564,Combined Cycle,60022583.638783626,696.0,70635.91195343506,951,74.27540689109891
39.58020212105441,-120.51624577690934,Biomass,556486.6902000046,11.8,8507.80000000007,721,11.800000000000097
39.586338059050426,-105.2508569676297,Onshore Wind,0.0,8.707253042,3163.7363234642316,2884,1.096995951270538
39.586338059050426,-105.2508569676297,Solar PV,0.0,4.5,470.91821957401976,2079,0.22651189012699363
39.5871,-75.6343,Combustion Turbine,0.0,130.0,0.0,0,0.0
39.5871,-75.6343,Fossil Waste,20138916.3387999,134.6,97046.59999999951,3605,26.919999999999867
39.5879,-86.1858,Combustion Turbine,0.0,2.0,0.0,0,0.0
39.58837382102503,-75.34972647985322,Landfill Gas,0.0,1.8,1297.7999999999824,721,1.7999999999999756
39.590556,-89.496389,Coal Steam,0.0,1158.0,0.0,0,0.0
39.59458,-87.474,Solar PV,0.0,5.2,453.29361585921674,296,1.5313973508757321
39.595171,-78.745333,Coal Steam,197924054.29549867,180.0,114142.39496629123,696,163.99769391708512
39.596667,-88.611944,Combustion Turbine,0.0,24.5,0.0,0,0.0
39.600408,-75.626811,Combustion Turbine,0.0,18.0,0.0,0,0.0
39.603,-84.2047,Combustion Turbine,88129298.11104089,101.3,54282.08437413786,3808,14.25474904783032
39.603,-84.2047,Solar PV,133040.0234107195,1.1,81.9442561180822,292,0.2806310141030212
39.603531,-75.836235,Solar PV,0.0,1.6,136.51712426016127,272,0.5019011921329458
39.6088,-84.2921,Combustion Turbine,44338960.27276923,25.0,11391.109657999019,474,24.031876915609743
39.610083,-75.62974,Fuel Cell,0.0,27.0,0.0,0,0.0
39.6125,-97.2778,Combustion Turbine,141436483.96928063,73.40100000000001,46348.805046482885,635,36.55318457924518
39.613028,-75.309477,Solar PV,0.0,17.24164495,1471.1123663054568,272,5.408501346711239
39.6189,-90.8461,Onshore Wind,0.0,1.7,597.1076068747784,721,0.8281658902562807
39.641111,-79.011111,Onshore Wind,0.0,40.0,15107.149799674617,721,20.95305103977062
39.648056,-121.644167,Solar PV,0.0,2.897230181,259.4557413767814,287,0.9040269734382628
39.648056,-106.943056,Biomass,0.0,12.6,9084.600000000122,721,12.60000000000017
39.651002,-75.808331,Solar PV,0.0,2.0,170.64640532520167,272,0.6273764901661826
39.6522,-104.7161,Landfill Gas,0.0,3.2,2307.2000000000057,2884,0.8000000000000019
39.6551,-105.7088,Pumped Storage,0.0,360.6,259992.60000000295,1442,180.30000000000203
39.659444,-86.259722,Solar PV,0.0,8.6,749.6779031517816,296,2.532695618756019
39.662778,-85.985556,Solar PV,0.0,20.0,1743.4369840739093,592,2.9449949055302524
39.668889,-75.716111,Fuel Cell,0.0,3.0,0.0,0,0.0
39.6692,-105.0018,Combined Cycle,70131780.41107295,122.5,64993.70320426016,1567,40.607208544693755
39.674,-121.73,Landfill Gas,0.0,2.0,1441.9999999999998,721,1.9999999999999998
39.674444,-94.776111,Landfill Gas,0.0,1.6,1153.6000000000029,721,1.6000000000000039
39.675,-77.345,Solar PV,0.0,13.7,1087.7520871487134,277,3.926902841692106
39.680865,-77.727117,Solar PV,0.0,1.1,87.33775882215942,277,0.3152987683110448
39.693333,-75.543056,Landfill Gas,0.0,2.2,1586.2000000000203,1442,1.100000000000014
39.693494,-75.485811,Coal Steam,0.0,244.0,0.0,0,0.0
39.69373,-77.314427,Solar PV,0.0,1.7,134.97653636151907,277,0.4872799146625237
39.694722,-86.321667,Solar PV,0.0,7.5,653.7888690277168,296,2.208746179147692
39.694755,-92.047014,Combustion Turbine,0.0,4.6,0.0,0,0.0
39.694784,-92.04674,Combustion Turbine,0.0,6.6000000000000005,0.0,0,0.0
39.695209,-86.315525,Solar PV,0.0,10.0,871.7184920369547,296,2.9449949055302524
39.69755,-92.053456,Combustion Turbine,0.0,3.6,0.0,0,0.0
39.69898,-122.175583,Solar PV,0.0,1.498567335,134.20124553971448,287,0.46760015867496335
39.701111,-96.360833,Onshore Wind,0.0,73.8,28155.298769445322,721,39.05034503390475
39.707893,-79.958974,Coal Steam,840442946.3878073,700.0,443887.09153557714,696,637.7688096775533
39.710833,-79.9275,Coal Steam,1414395875.3089414,1098.0,696268.6092943768,1392,500.19296644710977
39.711319,-86.196867,Combustion Turbine,7951250.464911475,328.0,5577.89513165724,360,15.494153143492335
39.711319,-86.196867,O/G Steam,0.0,618.0,0.0,0,0.0
39.7139,-83.1778,Combustion Turbine,174932310.04371047,435.0,121211.49615798684,1679,48.15591022406564
39.716944,-92.945833,Combustion Turbine,0.0,8.0,0.0,0,0.0
39.71901,-76.15976,Combustion Turbine,146259753.9536018,653.5,117955.60000000146,721,40.9000000000005
39.719364,-76.161625,Combined Cycle,0.0,1113.6,0.0,0,0.0
39.72,-86.193056,Solar PV,0.0,3.8,331.253026974043,296,1.1190980641014967
39.722966,-86.314473,Solar PV,0.0,2.5,217.92962300923867,296,0.7362487263825631
39.7246,-94.8773,Combustion Turbine,1084832.5000586086,103.9,15721.754442749612,576,27.294712574218078
39.7246,-94.8773,O/G Steam,0.0,29.700000001,0.0,0,0.0
39.727249,-84.211084,Combustion Turbine,246954897.1250491,266.0,180145.17620617122,3966,37.72702492167286
39.7283,-75.6289,Combustion Turbine,0.0,15.0,0.0,0,0.0
39.7302,-75.5371,Combustion Turbine,0.0,50.0,0.0,0,0.0
39.7306,-96.9795,Combustion Turbine,7329596.379699945,7.4,4398.099999999967,4326,0.8714285714285649
39.734456,-86.189075,Municipal Solid Waste,2293234.23,5.0,3605.0,721,5.0
39.736708,-75.511747,Solar PV,0.0,1.2,102.38784319512094,272,0.37642589409970934
39.7375,-76.306666,Combined Cycle,0.0,1372.7,0.0,0,0.0
39.7378,-92.4689,Combustion Turbine,0.0,0.7,0.0,0,0.0
39.737936,-86.237732,Solar PV,0.0,1.0,87.1718492036955,296,0.2944994905530253
39.73886,-75.50384,Combustion Turbine,0.0,15.0,0.0,0,0.0
39.73886,-75.50384,O/G Steam,0.0,710.0,0.0,0,0.0
39.741944,-83.816944,Solar PV,0.0,1.8,134.0906009204982,292,0.4592143867140349
39.7436,-75.5072,Combined Cycle,815166832.6887643,1136.0,787383.2281019586,5680,138.62380776442933
39.743889,-86.218056,Solar PV,0.0,8.0,697.374793629564,296,2.3559959244242026
39.744722,-79.188056,Onshore Wind,0.0,39.9,14730.767701956884,721,20.431023164988744
39.744983,-86.494658,Landfill Gas,0.0,12.141176472000001,8753.788236311999,10094,0.8672268908571427
39.7475,-79.838888,Combustion Turbine,0.0,88.0,0.0,0,0.0
39.747699,-94.473482,Onshore Wind,0.0,195.8,65694.56165660228,721,91.11589688849138
39.747875,-104.681404,Combustion Turbine,146267469.144996,264.0,94162.17208600213,725,119.02151075026592
39.748975,-92.384476,Combustion Turbine,2923998.524439374,8.5,4577.050750563716,540,8.476019908451326
39.7503,-92.5,Combustion Turbine,0.0,3.6,0.0,0,0.0
39.7513,-79.7271,Onshore Wind,0.0,50.4,19035.008747589996,721,26.40084431011095
39.75453194406419,-84.29053728226901,Combustion Turbine,0.0,340.0,0.0,0,0.0
39.754803,-89.602389,Coal Steam,663327446.6053615,534.0,285547.2683668911,2035,130.80668350502796
39.756982,-81.115503,Combustion Turbine,0.0,7.8,0.0,0,0.0
39.757327,-89.600512,Combustion Turbine,0.0,5.1,0.0,0,0.0
39.7581,-101.5319,Combustion Turbine,0.0,2.0,0.0,0,0.0
39.758936,-76.268742,Nuclear,0.0,2493.8,1798029.8000000222,1442,1246.900000000015
39.76,-92.46,Solar PV,0.0,2.8,305.30378315584954,300,1.0176792771861651
39.760172,-75.014791,Solar PV,0.0,1.266335505,108.04780093196196,272,0.39723456224986015
39.760556,-78.874722,Onshore Wind,0.0,139.4,51465.388913603725,721,71.38056714785537
39.7606,-105.215,O/G Steam,0.0,40.0,0.0,0,0.0
39.760634,-76.635341,Combustion Turbine,0.0,36.0,0.0,0,0.0
39.761389,-92.453333,Combustion Turbine,0.0,7.2,0.0,0,0.0
39.763056,-86.301111,Solar PV,0.0,2.8,244.08117777034752,296,0.8245985735484713
39.7631,-86.1667,O/G Steam,0.0,16.2,0.0,0,0.0
39.7667,-84.1739,Combustion Turbine,0.0,12.0,0.0,0,0.0
39.7668,-75.4238,Combined Cycle,94855644.04393701,117.3,81302.86325383841,1420,57.255537502703106
39.766944,-86.3,Solar PV,0.0,2.7,235.363992849978,296,0.7951486244931689
39.770868,-101.810082,Combustion Turbine,54206230.50779959,5.1000000000000005,1730.3999999999912,1442,0.7999999999999959
39.776667,-86.042778,Solar PV,0.0,4.0,348.687396814782,296,1.1779979622121013
39.780789,-75.122887,Solar PV,0.0,2.240439739,191.16149390404152,272,0.7027996099413292
39.783388,-93.564112,Combustion Turbine,108589067.37,90.0,64890.0,5047,12.857142857142858
39.7867,-104.5877,Solar PV,0.0,1.2,125.57819188640524,297,0.42282219490372136
39.7876,-104.5859,Solar PV,0.0,1.2,125.57819188640524,297,0.42282219490372136
39.788769,-93.536833,Solar PV,0.0,2.5,231.80678989755754,270,0.8585436662872501
39.79,-86.233611,Solar PV,0.0,9.0,784.5466428332599,296,2.6504954149772293
39.790739,-79.002047,Onshore Wind,0.0,30.0,11075.765189441276,721,15.361671552623129
39.7928,-75.406667,Coal Steam,0.0,219.0,0.0,0,0.0
39.793333,-75.106389,Solar PV,0.0,8.377296417,714.7777599523703,272,2.6278594115895966
39.793847,-85.816507,Solar PV,0.0,2.8,244.08117777034752,296,0.8245985735484713
39.795,-104.433,Solar PV,0.0,12.8,1339.5007134549896,297,4.510103412306362
39.801111,-84.895,Solar PV,0.0,1.0,74.49477828916561,292,0.2551191037300192
39.8014,-77.7883,Landfill Gas,617399.7984000071,14.399999999999999,10382.40000000012,34608,0.30000000000000343
39.8028,-84.8953,Coal Steam,206439828.7,100.0,70700.0,1414,50.0
39.806868,-89.641653,Combustion Turbine,0.0,14.0,0.0,0,0.0
39.807038,-75.421606,Combined Cycle,0.0,785.7,0.0,0,0.0
39.807275,-104.964548,Combined Cycle,0.0,576.0,0.0,0,0.0
39.807275,-104.964548,O/G Steam,0.0,352.0,0.0,0,0.0
39.8076,-76.2993,Pumped Storage,0.0,1070.0,771470.0,5768,133.75
39.8078,-104.9542,Non-Fossil Waste,0.0,9.8,7065.80000000004,4326,1.6333333333333426
39.8119,-75.249031,Combustion Turbine,149471896.0163998,64.9,39861.532073738716,653,61.043693834209364
39.8154,-74.2098,Combustion Turbine,0.0,65.0,0.0,0,0.0
39.82144,-111.89345,Combined Cycle,0.0,524.0,0.0,0,0.0
39.8217,-100.5289,Combustion Turbine,0.0,5.2,0.0,0,0.0
39.8233,-89.5891,Combustion Turbine,0.0,112.0,0.0,0,0.0
39.825278,-75.219722,Solar PV,0.0,3.896416938,332.4547720589645,272,1.2222601913932518
39.825934,-89.637282,Combustion Turbine,0.0,18.0,0.0,0,0.0
39.8265,-75.3882,Municipal Solid Waste,124659998.60580003,79.80000000000001,57535.80000000002,4326,13.300000000000004
39.8297,-80.8153,Coal Steam,2404769498.04,1560.0,1124760.0,1442,780.0
39.8301,-75.3837,Combustion Turbine,0.0,39.0,0.0,0,0.0
39.832769,-97.632038,Combustion Turbine,14443740.51119991,14.3,10310.299999999937,3605,2.8599999999999826
39.835833,-75.2225,Solar PV,0.0,4.870521173,415.5684651163674,272,1.5278252393984095
39.836789,-104.697149,Solar PV,0.0,1.9,198.8321371534751,297,0.6694684752642259
39.839572,-84.965682,Combustion Turbine,77972198.61089242,68.0,46640.75702860182,1380,33.79765002072596
39.84,-75.2583,Coal Steam,0.0,11.6,0.0,0,0.0
39.84,-75.2583,Combustion Turbine,0.0,25.0,0.0,0,0.0
39.84,-75.2583,Fossil Waste,10927327.762400147,23.2,16727.200000000223,2884,5.800000000000077
39.8414,-75.2214,Combined Cycle,0.0,711.0,0.0,0,0.0
39.8442,-77.3508,Combustion Turbine,0.0,18.0,0.0,0,0.0
39.85,-79.138,Onshore Wind,0.0,34.5,12737.129967857461,721,17.66592228551659
39.853056,-86.014444,Solar PV,0.0,2.0,174.343698407391,296,0.5889989811060506
39.854126,-85.403423,Solar PV,0.0,1.1,95.88903412406512,296,0.3239494396083281
39.857499,-105.225967,Combustion Turbine,51434565.662912644,114.0,43350.91967172591,7606,3.704366731993486
39.858,-75.323,Combustion Turbine,66858476.35480985,60.0,36851.95569220797,2612,14.108711980171506
39.858,-75.323,O/G Steam,0.0,760.0,0.0,0,0.0
39.8586,-105.2256,Combustion Turbine,12907124.678513967,116.20000000000002,11807.449661719394,1425,5.326572132628125
39.8592,-79.9182,Combined Cycle,402250556.218,662.0,477302.0,2163,220.66666666666666
39.859564,-105.149694,Solar PV,0.0,1.2,125.57819188640524,297,0.42282219490372136
39.861111,-76.221111,Solar PV,0.0,5.0,426.61601331300375,272,1.568441225415455
39.8614,-75.3358,Combined Cycle,0.0,562.0,0.0,0,0.0
39.8639,-75.8428,Landfill Gas,0.0,2.5,1802.499999999994,1442,1.2499999999999958
39.8662,-77.1648,Combustion Turbine,65608396.469,53.0,38213.0,2163,17.666666666666668
39.866667,-75.667777,Solar PV,0.0,1.3,110.92016346138111,272,0.4077947186080188
39.866944,-77.685833,Combustion Turbine,0.0,88.0,0.0,0,0.0
39.870935,-76.868117,O/G Steam,0.0,85.0,0.0,0,0.0
39.8725,-77.1672,Combined Cycle,459833141.3384609,758.0,545657.4132368286,2880,189.41332400168363
39.8733,-75.1381,Municipal Solid Waste,21164461.836,12.0,8651.999999999998,1442,5.999999999999999
39.8746,-75.1592,Combined Cycle,108556376.91507104,236.8,105215.47009320161,2130,37.047700737042824
39.876111,-75.008611,Solar PV,0.0,1.071514658,91.42506232048136,272,0.33612155264882854
39.877569868943255,-74.66788769518122,Landfill Gas,0.0,7.0,5046.999999999943,3605,1.3999999999999841
39.8794,-78.9183,Onshore Wind,0.0,37.8,13955.464138695987,721,19.355706156305114
39.882778,-75.829444,Solar PV,0.0,1.0,85.32320266260083,272,0.3136882450830913
39.88495409129168,-74.2814719151525,Solar PV,0.0,0.974104235,83.11369305740266,272,0.3055650480051568
39.890833,-86.255556,Solar PV,0.0,2.7,235.363992849978,296,0.7951486244931689
39.893889,-83.805556,Solar PV,0.0,1.5,108.58541426857181,271,0.4006841854928849
39.899444,-104.675338,Solar PV,0.0,1.5,156.9727398580065,297,0.5285277436296515
39.900556,-104.669444,Solar PV,0.0,1.0,104.64849323867107,297,0.3523518290864346
39.900833,-75.1675,Solar PV,0.0,2.9,247.4372877215423,272,0.9096959107409643
39.902556,-86.24405,Combustion Turbine,7027954.000020743,276.0,4693.594683955484,240,19.55664451648118
39.903056,-75.125833,Solar PV,0.0,7.305781759,623.3526976318889,272,2.2917378589407678
39.904133,-104.654183,Solar PV,0.0,3.4,355.8048770114817,297,1.1979962188938778
39.904722,-86.26,Solar PV,0.0,2.7,235.363992849978,296,0.7951486244931689
39.904922,-95.803367,Combustion Turbine,0.0,18.7,13482.699999999968,7931,1.699999999999996
39.90813673106272,-86.27562549855608,Combustion Turbine,49014.40639999999,11.2,33.599999999999994,3,11.199999999999998
39.90813673106272,-86.27562549855608,Onshore Wind,0.0,3129.1800000000003,1071188.3139522255,1442,742.8490388018207
39.908732,-76.988454,Combustion Turbine,0.0,18.0,0.0,0,0.0
39.9092,-75.1169,Municipal Solid Waste,53430364.59417947,30.65124555,22099.548041549788,2163,10.217081849999902
39.910833,-86.245278,Solar PV,0.0,3.4,296.3842872925648,296,1.0012982678802864
39.9109,-77.6667,Combustion Turbine,0.0,23.2,0.0,0,0.0
39.912438,-82.244992,Landfill Gas,0.0,5.6000000000000005,4037.60000000001,5047,0.8000000000000019
39.913056,-86.238056,Solar PV,0.0,1.5,130.75777380554325,296,0.441749235829538
39.913408,-79.393644,Onshore Wind,0.0,15.0,5665.181174877981,721,7.857394139913982
39.9144,-75.135,Combustion Turbine,0.0,52.0,0.0,0,0.0
39.917222,-93.953889,Combustion Turbine,0.0,7.0,0.0,0,0.0
39.9175,-75.1192,Combined Cycle,116896691.89435154,145.0,100502.26062921144,1420,70.77623987972636
39.922222,-74.806667,Solar PV,0.0,1.266335505,108.04780093196196,272,0.39723456224986015
39.922328,-87.446358,Combustion Turbine,14804120.050690848,576.0,9795.328036081006,480,20.4069334085021
39.923056,-75.1275,Solar PV,0.0,1.461156352,124.6705395434425,272,0.45834757185089153
39.9242,-87.4244,Coal Steam,1533045136.5949998,995.0,717395.0,1442,497.5
39.9242,-87.4244,Combustion Turbine,15233245.769571068,90.0,7128.462227233473,2223,6.134874090778244
39.926667,-74.813611,Solar PV,0.0,0.974104235,83.11369305740266,272,0.3055650480051568
39.928333,-74.814444,Solar PV,0.0,5.35757329,457.12531160240707,272,1.6806077632441436
39.928889,-74.818056,Solar PV,0.0,3.799006515,324.143402795886,272,1.191703686749581
39.9294,-83.012,Combustion Turbine,0.0,2.2,0.0,0,0.0
39.9389,-77.6583,Combustion Turbine,0.0,7.1,0.0,0,0.0
39.941129,-104.682015,Combustion Turbine,88517631.83441642,134.0,59022.92956427512,889,65.39264751272357
39.941165,-120.909211,Biomass,0.0,17.094793058,12325.345794818035,1442,8.547396529000023
39.941853,-75.026208,Solar PV,0.0,1.168925081,99.73643158356012,272,0.3666780572925004
39.9419,-75.1883,Combustion Turbine,0.0,30.0,0.0,0,0.0
39.942219,-75.188069,Combined Cycle,0.0,170.0,0.0,0,0.0
39.943333,-74.078611,Combustion Turbine,0.0,6.0,0.0,0,0.0
39.95,-83.015833,Combustion Turbine,0.0,1.1,0.0,0,0.0
39.950278,-77.125278,Biomass,376146.3759375,2.5,1802.5,721,2.5
39.952367,-83.014425,Combustion Turbine,0.0,1.8,0.0,0,0.0
39.9528,-85.5039,Combustion Turbine,13138632.51926687,129.0,9982.10215721462,291,34.30275655400213
39.9589,-76.4442,Landfill Gas,0.0,1.6,1153.6000000000029,721,1.6000000000000039
39.959167,-76.455555,Onshore Wind,0.0,3.2,40.5608597777194,721,0.056256393589069906
39.961419,-83.049072,Combustion Turbine,0.0,1.8,0.0,0,0.0
39.961944,-77.561111,Landfill Gas,0.0,6.4,4614.4000000000115,2884,1.6000000000000039
39.9647,-75.6578,Solar PV,0.0,0.4,34.12928106504032,272,0.12547529803323645
39.968021,-75.125203,Combustion Turbine,0.0,56.0,0.0,0,0.0
39.973333,-90.699166,Onshore Wind,0.0,1.5,526.8596531248038,721,0.7307346090496585
39.979167,-79.012778,Onshore Wind,0.0,9.0,3322.7295568323757,721,4.6085014657869285
39.979936,-74.701917,Solar PV,0.0,9.643631922,822.8255608843326,272,3.025093973839458
39.980278,-74.770278,Solar PV,0.0,9.741042345,831.1369301474111,272,3.055650478483129
39.981389,-94.518056,Onshore Wind,0.0,150.0,50327.80515061466,721,69.80278106881367
39.981764,-74.697369,Solar PV,0.0,9.643631922,822.8255608843326,272,3.025093973839458
39.9825,-104.940833,Solar PV,0.0,1.8,188.36728782960787,297,0.6342332923555821
39.984469,-75.075247,Combustion Turbine,0.0,98.0,0.0,0,0.0
39.985641,-76.676158,Combined Cycle,32669571.312000174,46.0,33166.000000000175,4326,7.666666666666707
39.9861,-84.5503,Combustion Turbine,0.0,1.4,0.0,0,0.0
39.9867,-84.5513,Combustion Turbine,0.0,1.8,0.0,0,0.0
39.987281,-74.801807,Solar PV,0.0,0.29223127,24.93410787455923,272,0.09166951424470306
39.988564,-85.770858,Solar PV,0.0,2.0,148.98955657833122,292,0.5102382074600385
39.988611,-75.083333,Non-Fossil Waste,0.0,5.6,4037.599999999954,2884,1.3999999999999841
39.9894,-75.04,Landfill Gas,0.0,1.8,1297.7999999999824,1442,0.8999999999999878
39.9894,-75.04,Solar PV,0.0,1.4611563509999999,124.67053945811925,2448,0.05092750794857812
39.992818,-74.636933,Solar PV,0.0,11.10478827,947.4961000864823,272,3.4834415444355966
40.000556,-74.735,Solar PV,0.0,2.727491857,232.71834047540437,272,0.8555821341007513
40.0011,-95.9289,Onshore Wind,0.0,56.50863915,24985.074223754964,721,34.65336230756583
40.0017,-76.7183,Municipal Solid Waste,36931608.806400426,28.799999999999997,20764.80000000024,2163,9.60000000000011
40.00665,-79.041035,Landfill Gas,0.0,4.3,3100.2999999999765,2163,1.4333333333333227
40.006667,-74.730278,Solar PV,0.0,6.818729642,581.7958511458492,272,2.1389553350950337
40.00759,-105.269204,Combined Cycle,0.0,31.0,0.0,0,0.0
40.011111,-89.047222,Onshore Wind,0.0,278.0,97644.65571246367,721,135.42948087720345
40.013889,-74.853611,Solar PV,0.0,1.753387622,149.60464741800163,272,0.5500170860955942
40.0195,-105.202,Combustion Turbine,53417641.949,43.0,31003.0,721,43.0
40.0205,-105.2009,Combustion Turbine,42564236.874600515,79.8,28767.900000000347,721,19.95000000000024
40.0244,-92.4896,Combustion Turbine,0.0,3.4,0.0,0,0.0
40.024937,-74.250137,Landfill Gas,0.0,12.3,8868.300000000008,8652,1.025000000000001
40.0264,-77.2344,Solar PV,0.0,0.4,29.426691031586273,270,0.10898774456143064
40.029444,-105.004722,Landfill Gas,0.0,3.1,2235.09999999997,721,3.0999999999999583
40.0311,-78.8153,Onshore Wind,0.0,52.5,19382.58908152222,721,26.882925217090456
40.031388,-74.824722,Solar PV,0.0,3.409364821,290.8979255729246,272,1.0694776675475168
40.0389,-74.7766,Solar PV,0.0,6.623908795,565.173112534369,272,2.0778423254940037
40.043856,-76.735474,Solar PV,0.0,1.6,117.70676412634509,270,0.43595097824572254
40.047769,-74.616461,Solar PV,0.0,8.085065147,689.8436520778113,272,2.536189897344894
40.048025,-105.180327,Solar PV,0.0,0.9,94.18364391480394,297,0.31711664617779106
40.048889,-96.952222,Onshore Wind,0.0,70.44743681,31148.05920027429,721,43.20119167860511
40.048889,-86.8992,Coal Steam,44134124.17222497,23.2,16727.20000000022,1442,11.600000000000152
40.048889,-86.8992,Combustion Turbine,0.0,0.9,0.0,0,0.0
40.051556,-85.737129,Solar PV,0.0,5.0,372.47389144582814,292,1.2755955186500965
40.0529,-85.7389,Combustion Turbine,158191249.8458631,140.0,96025.08800006259,2070,46.38893140099642
40.053056,-86.887222,Solar PV,0.0,3.0,261.5155476110865,296,0.883498471659076
40.055,-95.6083,Combustion Turbine,23522929.838800095,29.200000000000003,21053.200000000084,6489,3.2444444444444573
40.06084,-111.73023,Combustion Turbine,0.0,9.2,0.0,0,0.0
40.0613,-74.1686,Combined Cycle,157436096.6317571,233.10000000000002,161566.04794944072,2130,75.85260467109893
40.0614,-111.7294,Combined Cycle,0.0,130.0,0.0,0,0.0
40.0633,-74.1672,Combustion Turbine,0.0,325.6,0.0,0,0.0
40.063743,-74.582429,Solar PV,0.0,4.870521173,415.5684651163674,272,1.5278252393984095
40.065001698526174,-89.19842354739667,Combustion Turbine,0.0,3.8,0.0,0,0.0
40.065001698526174,-89.19842354739667,Landfill Gas,0.0,3.954916068,2851.4944850279985,1442,1.977458033999999
40.065001698526174,-89.19842354739667,Onshore Wind,0.0,4701.5527392,1826262.9031959348,2884,633.2395642149565
40.065001698526174,-89.19842354739667,Solar PV,0.0,4206.316543,330138.532685695,540,611.3676531216574
40.065278,-74.590556,Solar PV,0.0,4.870521173,415.5684651163674,272,1.5278252393984095
40.066667,-85.013333,Onshore Wind,0.0,200.0,68224.50185646265,721,94.62482920452517
40.067218,-93.604363,Combustion Turbine,0.0,13.2,0.0,0,0.0
40.069601,-74.584842,Solar PV,0.0,4.870521173,415.5684651163674,272,1.5278252393984095
40.070879,-74.161153,Solar PV,0.0,0.974104235,83.11369305740266,272,0.3055650480051568
40.0711,-76.6436,Municipal Solid Waste,34769069.09280047,20.4,14708.4000000002,2163,6.800000000000092
40.071389,-111.582222,Onshore Wind,0.0,18.9,6146.28813338268,721,8.524671474871955
40.075783,-84.615136,Combustion Turbine,83171965.107,196.0,70609.0,1441,24.5
40.076611,-74.879172,Combustion Turbine,34748322.462,168.0,30282.0,721,10.5
